article_id,score
1027,0.011814924
1035,0.16549091
1036,0.0025671695
1049,0.08356523
1051,0.014051275
1068,0.006278724
1070,0.32231805
1073,0.19726624
1075,0.36555928
1082,0.07813028
1083,0.1527348
1086,0.050596695
1087,0.15413882
1094,0.02639031
1102,0.00692805
1108,0.0078934785
1111,0.18971135
1121,0.08651182
1124,0.18206275
1137,0.040413897
1138,0.17594612
1139,0.018819252
1142,0.14740573
1146,0.057724178
1149,0.065766156
1151,0.055857345
1153,0.013414535
1155,0.042543214
1158,0.13199101
1159,0.08545394
1164,0.093241036
1165,0.02324109
1169,0.28764066
1181,0.04378481
1186,0.015253871
1187,0.023815326
1189,0.007736248
1195,0.01825133
1197,0.005672936
1198,0.09726594
1203,0.042326495
1211,0.010263312
1212,0.39258066
1213,0.6542964
1214,0.018427314
1216,0.017341219
1219,0.08831357
1236,0.0762621
1240,0.16657814
1241,0.05849005
1243,0.020906199
1246,0.022565363
1254,0.027452957
1260,0.022136552
1265,0.022997722
1267,0.47959363
1268,0.0665439
1270,0.12929294
1274,0.1244139
1275,0.04329779
1283,0.017074894
1284,0.0077369986
1287,0.0005968076
1293,0.11834773
1296,0.07329445
1297,0.030453153
1300,0.005049758
1303,0.0013196712
1304,0.03614669
1310,0.13256389
1311,0.013803845
1315,0.113937214
1319,0.04040844
1328,0.05935932
1332,0.018078335
1333,0.094916314
1335,0.02280836
1340,0.011036755
1341,0.00085956376
1347,0.06786616
1348,0.027625397
1350,0.0051660743
1355,0.13245197
1362,0.04839423
1365,0.0053981836
1367,0.022749295
1370,0.31799638
1376,0.1643113
1381,0.1978697
1383,0.017267115
1386,0.1091976
1389,0.036213256
1391,0.09947425
1395,0.054434232
1397,0.011951832
1398,0.0050581815
1403,0.16054308
1407,0.04716615
1410,0.02793824
1418,0.018759277
1419,0.1568865
1422,0.034452964
1426,0.108446516
1427,0.015611887
1428,0.18162984
1435,0.0038751517
1438,0.106478564
1445,0.012651284
1447,0.110776566
1452,0.006292633
1453,0.048137516
1455,0.04581604
1456,0.011277036
1457,0.048303835
1458,0.13091944
1459,0.03085108
1461,0.02690929
1463,0.047552258
1464,0.026433885
1467,0.0707203
1473,0.0008413642
1474,0.17433546
1478,0.002872166
1483,0.037503406
1485,0.009290352
1487,0.010387163
1488,0.031068584
1494,0.2843713
1516,0.005101742
1517,0.027633468
1526,0.38571748
1528,0.008699406
1541,0.020089174
1542,0.0053713913
1548,0.65396
1553,0.088850796
1564,0.55873656
1566,0.03603938
1567,0.0051570805
1571,0.1488836
1576,0.0044579897
1581,0.008702943
1589,0.009338026
1590,0.08430139
1593,0.010003956
1594,0.07463087
1595,0.55457157
1596,0.01611985
1598,0.026972815
1616,0.0969138
1617,0.23638093
1627,0.046166427
1636,0.043973755
1639,0.7455194
1643,0.40138832
1645,0.36768395
1647,0.011886996
1654,0.017498232
1655,0.05883425
1659,0.023063624
1665,0.008082399
1667,0.03970411
1680,0.029747916
1682,0.0968259
1685,0.00609463
1687,0.054411694
1696,0.021593617
1699,0.042141937
1701,0.005821353
1704,0.18862036
1731,0.03072022
1732,0.21529545
1734,0.042708013
1739,0.063394524
1742,0.021072945
1745,0.22607152
1746,0.049295258
1747,0.012057869
1754,0.08502901
1760,0.0041096658
1767,0.011143857
1772,0.004233599
1780,0.060186405
1789,0.0950354
1792,0.40728223
1796,0.09262292
1797,0.005417223
1805,0.09610955
1806,0.04481068
1810,0.0006659352
1813,0.02376768
1819,0.22234811
1821,0.10421512
1828,0.046470504
1837,0.023731587
1839,0.42690188
1845,0.014132588
1848,0.27988937
1850,0.013006967
1853,0.0070402888
1856,0.1792594
1860,0.037441935
1862,0.3255857
1868,0.11444008
1870,0.025991226
1871,0.55561167
1872,0.4095798
1874,0.17652598
1875,0.760951
1878,0.10985388
1879,0.50782883
1880,0.008818325
1889,0.07609501
1892,0.010812439
1896,0.09602172
1897,0.034230158
1900,0.07094139
1903,0.06610974
1906,0.054122455
1909,0.016293403
1926,0.0102277715
1931,0.1858849
1932,0.07675651
1934,0.046655066
1936,0.09010287
1940,0.08218997
1944,0.036514126
1946,0.0023357004
1947,0.04140592
1948,0.037303448
1951,0.4875572
1955,0.1747664
1956,0.02444352
1957,0.028617812
1959,0.0004240375
1962,0.03287865
1965,0.020087842
1966,0.05457141
1971,0.027202355
1973,0.028189076
1977,0.16207951
1983,0.38255802
1984,0.010529623
1988,0.051459298
1989,0.063968286
1991,0.7043597
1992,0.005708754
1993,0.021948751
1994,0.35487446
1995,0.14476788
1998,0.032912098
2005,0.059804242
2006,0.0035531945
2011,0.17248093
2016,0.5979548
2017,0.18178734
2020,0.031695627
2033,0.041969188
2034,0.039731946
2037,0.030355448
2038,0.031402882
2040,0.0357841
2042,0.06701217
2046,0.2389668
2047,0.0055730054
2055,0.0040817168
2060,0.004977119
2063,0.32650948
2065,0.14262207
2066,0.042837698
2068,0.08100841
2077,0.034271248
2085,0.055917226
2090,0.07528321
2100,0.08174284
2101,0.3023771
2109,0.031956114
2111,0.019680379
2112,0.058969066
2121,0.0077171056
2122,0.2285477
2129,0.053369377
2131,0.04694339
2134,0.1609031
2135,0.026333697
2138,0.17315817
2147,0.00733155
2149,0.023670208
2150,0.029788513
2153,0.45226413
2156,0.00066727377
2161,0.014423022
2163,0.011012096
2165,0.005585246
2168,0.0072581824
2171,0.020821549
2175,0.07495493
2177,0.00715866
2184,0.039766174
2186,0.25004056
2187,0.048276015
2196,0.018679766
2200,0.0070420657
2203,0.05699767
2212,0.15672372
2213,0.06034285
2221,0.021102792
2222,0.005565455
2224,0.06447206
2228,0.07433131
2234,0.054455984
2240,0.069086686
2250,0.1740816
2251,0.07164334
2254,0.1926273
2256,0.0041074944
2263,0.094817616
2269,0.015756732
2274,0.077726476
2282,0.19859298
2286,0.04046227
2289,0.0028927138
2290,0.017147392
2294,0.16817525
2306,0.049957868
2308,0.04778864
2310,0.004140705
2312,0.2061051
2317,0.09416922
2318,0.008955378
2319,0.027405681
2323,0.08529927
2324,0.047772963
2335,0.026932286
2338,0.21006425
2345,0.04943299
2346,0.00388176
2351,0.63042796
2353,0.007502503
2357,0.33065373
2360,0.029688349
2361,0.37188637
2371,0.009301207
2373,0.004661152
2374,0.008579964
2377,0.07029347
2383,0.18229143
2389,0.06242619
2397,0.49308532
2400,0.19044052
2402,0.18893641
2408,0.010241388
2412,0.026183015
2414,0.018087042
2419,0.11908821
2421,0.032577433
2425,0.1375458
2427,0.0537567
2438,0.008337726
2439,0.07804357
2442,0.09083491
2444,0.0011365641
2449,0.053203255
2452,0.013969865
2453,0.09836408
2457,0.00095367717
2459,0.012543804
2469,0.14834619
2478,0.19150373
2489,0.32191786
2494,0.009031569
2495,0.0022209266
2500,0.001187146
2504,0.4866369
2505,0.010319865
2508,0.03095371
2511,0.005096727
2512,0.006521659
2517,0.00060464395
2518,0.008011263
2522,0.09964483
2524,0.025506178
2526,0.07627329
2532,0.02645311
2540,0.4285052
2545,0.06409329
2547,0.0007983902
2557,0.1983111
2561,0.0691029
2563,0.019470435
2566,0.045001432
2568,0.02225483
2569,0.022161087
2570,0.039105628
2571,0.0269377
2572,0.098536834
2577,0.0046440917
2581,0.3221484
2583,0.015822608
2587,0.059276115
2595,0.002647213
2597,0.2983585
2612,0.027753243
2613,0.48514324
2614,0.020940267
2616,0.031503797
2617,0.04446281
2618,0.12820657
2623,0.071238734
2624,0.027778778
2641,0.021401344
2643,0.46791846
2646,0.04666491
2663,0.1477425
2664,0.010926361
2666,0.008893482
2669,0.13360308
2672,0.107861914
2676,0.22570662
2678,0.43358746
2686,0.30734104
2689,0.00014340898
2690,0.012223795
2698,0.052321374
2703,0.056113895
2705,0.0638563
2709,0.0045603826
2710,0.5409279
2716,0.5002753
2721,0.07061029
2723,0.020839075
2725,0.09044195
2729,0.016936518
2730,0.007173468
2734,0.017684834
2737,0.09794305
2740,0.014368554
2749,0.0441524
2750,0.29821482
2754,0.3708894
2761,0.11473291
2762,0.011411322
2763,0.0005394295
2768,0.032512397
2770,0.19429626
2771,0.06618009
2772,0.010932928
2781,0.18687505
2783,0.001308855
2784,0.09066501
2788,0.0043544653
2790,0.004614381
2791,0.6080056
2792,0.7117503
2795,0.05260235
2796,0.3692769
2797,0.003667289
2807,0.117554866
2815,0.3786062
2816,0.06248184
2817,0.5394568
2820,0.021819353
2821,0.08246278
2827,0.005473956
2830,0.018049227
2833,0.03021857
2846,0.03917411
2854,0.39252067
2856,0.0029543065
2860,0.03776513
2866,0.010175722
2869,0.055284906
2870,0.036529563
2879,0.028762287
2881,0.010507711
2882,0.020913916
2892,0.011672644
2893,0.0962424
2896,0.02507787
2899,0.06189712
2905,0.15262645
2907,0.04662888
2910,0.048717074
2911,0.021615097
2930,0.050630946
2932,0.050099652
2936,0.14197204
2937,0.2409587
2939,0.09508514
2942,0.0087123765
2951,0.08211811
2955,0.0021892337
2958,0.021399504
2961,0.0070454446
2964,0.17821233
2969,0.027881982
2971,0.58983827
2973,0.11518213
2976,0.06312191
2977,0.041177496
2981,0.057086244
2989,0.0029259361
2992,0.43388063
2998,0.04624525
3003,0.064625494
3005,0.16247432
3010,0.04422141
3013,0.0037039958
3017,0.012740203
3018,0.031440903
3023,0.5126611
3043,0.033076186
3046,0.17786258
3053,0.009344693
3058,0.15253891
3059,0.00075445994
3061,0.03438725
3067,0.062203377
3069,0.032902233
3072,0.17211816
3077,0.0024913598
3078,0.029836347
3085,0.0072977673
3086,0.0673084
3089,0.0013740289
3090,0.09492903
3092,0.19119589
3093,0.07913268
3095,0.11136707
3096,0.039771736
3097,0.011921372
3100,0.076663226
3107,0.025906535
3108,0.03384716
3109,0.7134218
3114,0.005264187
3121,0.051858183
3132,0.12307657
3135,0.35127217
3137,0.017777992
3140,0.08286985
3145,0.06724201
3146,0.019961286
3152,0.07704636
3153,0.25031486
3158,0.01350471
3159,0.037617758
3160,0.0010376697
3162,0.032724783
3175,0.045195352
3178,0.19602326
3180,0.07955242
3184,0.26024362
3185,0.00088351377
3186,0.059547257
3188,0.041258395
3190,0.14373067
3193,0.0074149645
3196,0.011358056
3199,0.018375615
3200,0.046196263
3201,0.0029423272
3202,0.12840177
3203,0.0005299301
3206,0.006222106
3208,0.0026564798
3209,0.1914778
3211,0.023101179
3214,0.11220465
3220,0.20511296
3228,0.01301483
3232,0.3293111
3234,0.015243518
3240,0.0022016305
3241,0.04914861
3246,0.037563194
3265,0.06049243
3278,0.03621323
3279,0.051757365
3281,0.12242003
3283,0.051137302
3285,0.17106116
3287,0.014319258
3288,0.3932127
3292,0.11181967
3293,0.21901913
3300,0.24454427
3301,0.26552135
3309,0.07510652
3312,0.07567288
3317,0.03560912
3322,0.03408964
3328,0.002887223
3341,0.012299477
3347,0.0879334
3348,0.20712027
3357,0.014599197
3359,0.3182126
3362,0.060181268
3363,0.01039592
3366,0.019537065
3368,0.05911824
3370,0.056775764
3375,0.3474772
3378,0.48364946
3384,0.14783742
3387,0.04283198
3388,0.093489006
3394,0.009466718
3403,0.5761118
3412,0.024074135
3413,0.006284885
3417,0.018788723
3421,0.48978874
3422,0.04907979
3424,0.04610205
3432,0.13979015
3433,0.017454274
3435,0.026083225
3436,0.11645632
3440,0.46229637
3442,0.03977207
3449,0.13656427
3450,0.074178204
3453,0.019931959
3455,0.06935788
3458,0.018032406
3460,0.02346593
3462,0.017445663
3465,0.027498769
3484,0.020863906
3499,0.42781764
3502,0.04643665
3504,0.75548995
3507,0.006546229
3510,0.03612064
3511,0.010760462
3516,0.0021573172
3520,0.054274935
3521,0.3658243
3526,0.022205597
3528,0.2711938
3529,0.109338045
3539,0.11095055
3551,0.037225924
3556,0.050478574
3558,0.027089063
3561,0.07979264
3572,0.0697989
3573,0.07337343
3574,0.07430238
3577,0.010091959
3581,0.7817146
3583,0.68165994
3584,0.15459761
3587,0.35055116
3591,0.059387844
3592,0.052615676
3593,0.009712612
3594,0.005438898
3595,0.1419098
3599,0.03701579
3605,0.049821995
3606,0.104057185
3618,0.06379692
3624,0.06783934
3631,0.030315707
3634,0.005228715
3636,0.012887105
3637,0.0031892813
3638,0.0098221265
3639,0.19906771
3640,0.02218123
3648,0.12657857
3659,0.04078499
3660,0.119327575
3661,0.028079571
3666,0.14498971
3670,0.07147964
3689,0.69088656
3693,0.08595052
3697,0.36080155
3700,0.07776463
3709,0.022879332
3714,0.35203835
3715,0.026133765
3721,0.25298586
3722,0.016821895
3725,0.010895573
3728,0.03401036
3732,0.61479706
3740,0.006279042
3742,0.16907202
3743,0.23657487
3747,0.0035538261
3751,0.018343383
3752,0.13777743
3753,0.07728757
3755,0.039593853
3767,0.018793968
3771,0.022056824
3775,0.110148914
3782,0.044390906
3784,0.11590158
3787,0.027525311
3789,0.18192402
3793,0.015072925
3795,0.055460088
3801,0.009783622
3809,0.059401363
3812,0.027015029
3817,0.015764527
3821,0.111803874
3829,0.0028234692
3833,0.0016626464
3837,0.283389
3841,0.005135821
3845,0.0050826985
3855,0.1090894
3856,0.11905789
3860,0.016274171
3869,0.17942137
3884,0.017637083
3886,0.37498504
3889,0.0106594125
3896,0.45527136
3898,0.041435882
3901,0.012629842
3905,0.016505668
3906,0.21560577
3917,0.2784384
3919,0.20531602
3920,0.023233235
3921,0.01861511
3922,0.08244506
3927,0.027914751
3929,0.021878064
3930,0.030214274
3932,0.014034466
3935,0.19703066
3941,0.0033957134
3944,0.24985418
3961,0.18289253
3962,0.07637861
3963,0.026563235
3965,0.014006439
3966,0.1245135
3970,0.027633846
3975,0.08083143
3978,0.014413544
3979,0.17189935
3983,0.42308727
3994,0.06823146
4000,0.033565335
4001,0.0018466859
4007,0.03427736
4011,0.020419464
4013,0.04816528
4016,0.2843519
4023,0.0037816258
4031,0.0057692737
4033,0.11375403
4038,0.027705539
4041,0.10691817
4044,0.40069377
4045,0.41015115
4049,0.118502006
4059,0.047866635
4060,0.024692865
4062,0.05043215
4063,0.02072514
4071,0.0016635781
4073,0.0036011126
4077,0.0015055313
4084,0.041312385
4085,0.03594634
4090,0.008375264
4095,0.056012213
4097,0.08914389
4101,0.022878934
4102,0.057060044
4109,0.0013694462
4110,0.010557013
4121,0.03798379
4128,0.12551016
4135,0.020486234
4147,0.08828156
4150,0.0066918717
4153,0.018234933
4155,0.00464091
4160,0.038468175
4163,0.0055411602
4168,0.0014067186
4177,0.0053315577
4178,0.16023324
4181,0.036409825
4182,0.14964153
4190,0.03715835
4191,0.0018232794
4193,0.0462262
4200,0.3664697
4201,0.018106826
4203,0.6337014
4205,0.028526837
4211,0.02111496
4213,0.27414924
4216,0.2197185
4218,0.0031940902
4219,0.0015259084
4220,0.28304547
4224,0.0040026973
4227,0.09894744
4228,0.027571062
4232,0.16751766
4239,0.13938732
4241,0.19572961
4242,0.09215374
4244,0.114469536
4245,0.040792387
4246,0.15136485
4248,0.5576992
4251,0.016089976
4256,0.05205734
4257,0.043756478
4263,0.087983
4270,0.0037253597
4271,0.036081992
4272,0.1520342
4275,0.0044156774
4283,0.036982454
4294,0.85837257
4295,0.023719825
4306,0.021556675
4314,0.24666151
4316,0.012361299
4321,0.0780216
4323,0.19957048
4327,0.3368249
4332,0.8243338
4334,0.017059784
4336,0.09228697
4337,0.020337502
4348,0.7032241
4354,0.09822634
4358,0.030182717
4359,0.019893037
4360,0.043795787
4361,0.1640342
4363,0.11148234
4372,0.016812015
4375,0.040053025
4381,0.3049907
4382,0.058208466
4390,0.07178352
4392,0.019700697
4397,0.045402598
4399,0.035487402
4407,0.28796738
4408,0.041773014
4413,0.081246406
4416,0.022346448
4417,0.17649874
4427,0.24964713
4428,0.098947056
4429,0.0020601312
4434,0.07149551
4437,0.46781662
4444,0.0048968988
4445,0.03921409
4448,0.0001947836
4451,0.094884776
4453,0.009240479
4462,0.02796524
4463,0.0055210665
4483,0.108430155
4485,0.35196275
4486,0.0064140023
4487,0.011102971
4488,0.008788583
4494,0.059965134
4499,0.40322727
4501,0.21096806
4504,0.017139984
4505,0.07916066
4508,0.14433695
4515,0.03503638
4516,0.045750845
4524,0.04645044
4525,0.04051109
4546,0.015848618
4547,0.043863513
4548,0.017820649
4554,0.006491292
4556,0.024840817
4557,0.020522047
4566,0.06933932
4571,0.597646
4573,0.01684384
4576,0.14879292
4584,0.15488198
4585,0.021380158
4597,0.011254192
4602,0.04259736
4604,0.59710836
4608,0.14704612
4609,0.0046697655
4618,0.23474213
4639,0.017038185
4640,0.24451445
4642,0.012213114
4643,0.090321206
4647,0.18453732
4651,0.017737463
4654,0.0386283
4655,0.02377164
4657,0.0074400264
4664,0.35812363
4666,0.00585918
4670,0.036430426
4671,0.06238887
4674,0.0030574477
4677,0.11370796
4688,0.13220271
4691,0.07474453
4692,0.05641597
4693,0.95379674
4694,0.05792419
4695,0.026406769
4697,0.04381666
4699,0.13919058
4708,0.0058171046
4711,0.07763949
4714,0.10550696
4718,0.04511798
4725,0.043997735
4730,0.002781937
4741,0.07935974
4746,0.01972472
4749,0.024801558
4750,0.15958416
4751,0.21994308
4752,0.042124007
4754,0.0035763173
4756,0.02265981
4757,0.41460195
4758,0.027638547
4761,0.771382
4770,0.0011451135
4776,0.0018677234
4784,0.004028152
4789,0.0065433797
4791,0.35243496
4800,0.029730987
4816,0.030235916
4821,0.67478675
4822,0.06926986
4823,0.050104793
4835,0.018316953
4838,0.01919051
4839,0.041205905
4845,0.032232106
4847,0.050907895
4855,0.45167372
4861,0.06467561
4866,0.2420654
4874,0.100888245
4879,0.11647637
4882,0.027041104
4883,0.10487778
4884,0.06006954
4892,0.17538461
4902,0.00195893
4904,0.0028832036
4914,0.058880646
4916,0.06210807
4918,0.028656052
4926,0.051342864
4936,0.17074801
4944,0.015530119
4945,0.004634806
4948,0.072079234
4951,0.011622761
4952,0.04279408
4957,0.2524299
4959,0.0051845727
4960,0.092144355
4962,0.24128842
4963,0.008724897
4971,0.14524578
4972,0.032686204
4973,0.0020119997
4981,0.10057028
4983,0.010860684
4985,0.02575396
4988,0.009339878
4998,0.14572677
5005,0.056658413
5007,0.15366168
5009,0.10847681
5010,0.060027953
5011,0.08230693
5015,0.01604044
5017,0.009788585
5020,0.16706198
5022,0.02317439
5024,0.0031142638
5026,0.2673301
5031,0.9202815
5032,0.32932502
5036,0.27164736
5037,0.013236379
5039,0.005755358
5040,0.025438076
5041,0.31230807
5044,0.09473367
5047,0.011586496
5050,0.066852726
5054,0.011133467
5063,0.0053518107
5067,0.025856415
5068,0.05411245
5070,0.29639533
5071,0.1949567
5082,0.020555774
5083,0.13786656
5093,0.05943167
5096,0.13257755
5098,0.019962765
5100,0.23737654
5102,0.08019229
5103,0.34616968
5106,0.09481657
5109,0.0995574
5113,0.07104477
5121,0.007189038
5130,0.029497525
5133,0.077226445
5136,0.012449882
5140,0.028251858
5144,0.10766398
5145,0.008761831
5148,0.0065958113
5152,0.14728932
5156,0.08700551
5158,0.18439254
5163,0.038638785
5166,0.015003751
5171,0.32722655
5177,0.1998383
5180,0.1479533
5181,0.022976406
5183,0.08759716
5184,0.011094383
5185,0.7930058
5188,0.037983328
5195,0.029525671
5200,0.004401074
5204,0.010287529
5206,0.21803874
5209,0.26778832
5211,0.004192014
5230,0.018262018
5231,0.010808339
5236,0.20429958
5245,0.24622026
5248,0.2812958
5249,0.08136255
5251,0.04697611
5257,0.4508499
5259,0.051245715
5262,0.48185313
5268,0.02229821
5274,0.01602835
5281,0.08673271
5289,0.0015159639
5290,0.06621143
5293,0.06107969
5302,0.86786985
5308,0.074113555
5310,0.028458359
5311,0.0035193777
5313,0.018778991
5318,0.028820341
5319,0.28245044
5327,0.0017072993
5331,0.21575576
5333,0.16547991
5334,0.0033310128
5339,0.008882216
5341,0.054209948
5359,0.015514503
5360,0.046519432
5367,0.021246128
5368,0.13724697
5376,0.03483366
5380,0.028356085
5381,0.4159947
5383,0.07334944
5395,0.6203628
5399,0.049485467
5400,0.010511565
5411,0.009818937
5415,0.30300972
5417,0.09661904
5418,0.0034067172
5423,0.001791662
5424,0.025748285
5429,0.03401646
5431,0.30213025
5434,0.06523786
5436,0.13158573
5438,0.3582988
5447,0.014896683
5449,0.6606204
5467,0.053448893
5468,0.30434236
5473,0.06375241
5478,0.011360161
5492,0.0786818
5494,0.031615898
5496,0.013154284
5501,0.16378005
5504,0.06916486
5507,0.028676609
5508,0.16957997
5511,0.019715432
5516,0.017240094
5523,0.38468122
5524,0.19634521
5528,0.013620432
5531,0.33577883
5534,0.22364199
5537,0.07224066
5540,0.002066696
5542,0.015887162
5545,0.27641737
5546,0.12380496
5547,0.0155672785
5548,0.37922838
5549,0.024785254
5554,0.0038805064
5562,0.052310735
5568,0.12691589
5571,0.14347759
5582,0.037965193
5585,0.029968932
5586,0.013902843
5596,0.0032514387
5597,0.012242952
5599,0.20392601
5601,0.14470457
5606,0.054387093
5611,0.06277437
5614,0.41338676
5615,0.036674075
5619,0.19028986
5620,0.031790543
5623,0.17555088
5631,0.0026984506
5634,0.2223339
5646,0.45896348
5647,0.057474706
5649,0.0060374127
5653,0.093915164
5657,0.10454512
5663,0.011055304
5664,0.28977174
5666,0.01730556
5674,0.25181296
5675,0.39164454
5680,0.29022476
5681,0.09730953
5685,0.092861116
5686,0.05911607
5689,0.022893729
5691,0.004367416
5693,0.04921187
5695,0.049448192
5697,0.0052752453
5698,0.1412187
5699,0.12589188
5700,0.017288288
5703,0.007199457
5705,0.064496644
5707,0.15176554
5709,0.01740919
5711,0.08429791
5717,0.16385724
5721,0.007115686
5722,0.060941853
5724,0.022848576
5731,0.11645583
5736,0.18444028
5737,0.04069487
5741,0.04617176
5742,0.2114138
5743,0.04798818
5744,0.27350426
5748,0.2616909
5753,0.014796033
5756,0.16067082
5761,0.38132873
5767,0.40209296
5775,0.4024486
5776,0.007627311
5777,0.016259825
5786,0.00035772455
5790,0.005454485
5800,0.1784001
5806,0.09469828
5808,0.036997255
5810,0.3126808
5811,0.22154193
5820,0.10283031
5824,0.1699708
5828,0.038889367
5832,0.13567713
5833,0.013816497
5834,0.08786757
5836,0.1718626
5841,0.3669163
5842,0.41271308
5845,0.60253924
5846,0.10428276
5849,0.009749598
5854,0.074335836
5862,0.17837568
5864,0.042927157
5865,0.0050565284
5873,0.18726708
5874,0.3153411
5881,0.03084619
5882,0.0027497527
5884,0.046720542
5885,0.0063190996
5887,0.05756818
5895,0.08487545
5898,0.12503853
5904,0.049629174
5909,0.3596131
5913,0.23763633
5915,0.28862348
5918,0.0150851915
5925,0.034757294
5926,0.014085026
5928,0.6896317
5937,0.019328462
5938,0.009191535
5943,0.027535824
5944,0.361234
5945,0.011577199
5946,0.004079434
5962,0.15187463
5963,0.05802759
5964,0.16763254
5966,0.72293305
5967,0.003002828
5969,0.005788432
5974,0.01464889
5980,0.24926746
5987,0.030854965
5990,0.11687008
5994,0.022828426
5995,0.0045466535
6002,0.40786365
6003,0.1796669
6004,0.24050018
6008,0.08572417
6011,0.69754666
6019,0.058750093
6020,0.13468303
6022,0.004966042
6030,0.027356772
6034,0.23206717
6040,0.13906732
6042,0.21175824
6044,0.027236065
6047,0.30779502
6054,0.0189027
6055,0.02451552
6057,0.006846455
6061,0.22156194
6074,0.0015844604
6075,0.007049762
6076,0.22408736
6078,0.021482822
6083,0.12643877
6085,0.037636347
6086,0.06681855
6111,0.03574077
6112,0.107007354
6113,0.20497034
6115,0.11402928
6116,0.21448942
6127,0.21747142
6131,0.017115718
6133,0.13059992
6135,0.18728802
6140,0.22664982
6145,0.044110563
6148,0.02916605
